id,date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
15499,7/14/2014 15:00,None,73,2,322,3,3,290.5,0,0,75,Rain,259,6062
29982,1/12/2017 4:00,None,60,2,85,6,6,257.34,0,0,90,Clouds,168,843
8950,9/15/2013 1:00,None,59,6,180,9,9,286.64,0,0,90,Drizzle,19,865
2830,1/11/2013 21:00,None,74,3,217,6,6,273.93,0,0,90,Rain,178,2511
32369,4/4/2017 5:00,None,80,2,203,7,7,279.75,0,0,1,Clear,235,2874
28942,12/9/2016 3:00,None,85,3,146,5,5,263.34,0,0,90,Snow,104,388
25958,8/23/2016 21:00,None,72,4,290,7,7,294.69,1.52,0,1,Thunderstorm,235,2298
14522,5/20/2014 21:00,None,52,3,150,4,4,293.53,0,0,1,Haze,165,2822
28342,11/22/2016 22:00,None,92,3,60,6,6,273.95,0,0,90,Snow,123,1232
25159,7/23/2016 2:00,None,51,3,180,8,8,294.82,0,0,1,Mist,49,5
9430,10/11/2013 23:00,None,70,3,103,2,2,291.12,1.96,0,44,Rain,186,2943
1091,11/11/2012 6:00,None,52,2,150,6,6,279.79,0,0,90,Mist,38,793
21810,3/15/2016 10:00,None,52,7,187,4,4,284.58,0,0,90,Mist,169,4516
10471,12/6/2013 21:00,None,62,1,269,8,8,251.14,0,0,1,Clear,35,2821
4954,4/10/2013 5:00,None,39,6,250,2,2,276.19,0,0,90,Clouds,119,2568
1804,12/8/2012 15:00,None,79,5,110,3,3,271.51,0,0,90,Snow,193,4807
19118,10/21/2015 17:00,None,76,3,125,5,5,287.51,0,0,1,Clear,19,6349
18526,9/23/2015 23:00,None,87,3,290,3,3,291.68,0.38,0,90,Rain,113,984
20275,12/29/2015 1:00,None,89,3,288,8,8,266.73,0,0.05,90,Mist,198,363
2578,1/1/2013 19:00,None,54,6,200,1,1,257.39,0,0,1,Clear,191,2154
21788,3/14/2016 13:00,None,60,1,143,4,4,284.84,0,0,90,Haze,146,4820
14206,5/10/2014 20:00,None,67,1,295,1,1,289.44,0.51,0,90,Thunderstorm,243,2890
23406,5/17/2016 0:00,None,78,4,205,9,9,282.91,0,0,20,Clouds,113,614
14040,5/5/2014 9:00,None,93,6,250,5,5,285.19,0,0,0,Clear,211,5222
806,11/1/2012 1:00,None,59,1,10,7,7,270.91,0,0,1,Clear,270,453
30695,2/1/2017 19:00,None,58,12,310,9,9,262.78,0,0,5,Clear,32,3306
22178,4/1/2016 6:00,None,57,6,288,7,7,274.82,0,0,90,Snow,97,5117
2415,12/27/2012 6:00,None,17,2,234,8,8,257.83,0,0,90,Clouds,236,4313
976,11/7/2012 8:00,None,70,7,100,1,1,277.68,0,0,90,Mist,34,6264
538,10/24/2012 0:00,None,51,6,70,4,4,285.37,0,0,99,Mist,135,580
2038,12/16/2012 2:00,None,67,3,360,1,1,276.28,0,0,90,Clouds,61,588
16607,7/16/2015 16:00,None,89,6,141,6,6,292.54,1.09,0,90,Mist,37,5907
15889,8/4/2014 13:00,None,93,1,170,3,3,298.15,0,0,75,Haze,91,5240
10211,11/29/2013 7:00,None,64,2,280,1,1,263.92,0,0,1,Clear,101,2542
10849,12/21/2013 14:00,None,68,2,169,6,6,267.37,0,0,64,Snow,113,4535
1291,11/19/2012 0:00,None,79,8,290,5,5,283.01,0,0,90,Clouds,114,476
2899,1/13/2013 10:00,None,100,2,70,2,2,263.07,0,0,75,Snow,77,2983
22133,3/30/2016 8:00,None,59,5,190,5,5,279.72,0,0,90,Rain,34,5923
22148,3/30/2016 17:00,None,44,7,192,6,6,281.28,0,0,90,Clouds,131,6672
19250,10/31/2015 0:00,None,90,3,191,8,8,280.42,0,0,90,Drizzle,245,1314
24281,6/18/2016 15:00,None,77,2,160,8,8,302.74,0,0,32,Clouds,59,4989
14497,5/20/2014 6:00,None,72,2,50,9,9,284.03,0.76,0,90,Fog,35,5874
13025,3/19/2014 5:00,None,86,5,360,6,6,270.15,0,0,90,Clouds,163,2562
17668,8/23/2015 14:00,None,70,6,295,9,9,291.95,0,0,75,Clouds,281,4499
21577,3/2/2016 0:00,None,49,3,147,5,5,264.21,0,0,1,Clear,162,676
17539,8/19/2015 8:00,None,90,0,175,9,9,287.14,0,0,90,Drizzle,95,5884
31916,3/21/2017 11:00,None,37,7,170,8,8,272.22,0,0,1,Clear,93,4732
19094,10/20/2015 12:00,None,69,2,330,2,2,289.73,0,0,1,Clear,176,4811
966,11/7/2012 3:00,None,57,4,80,7,7,276.83,0,0,90,Rain,69,474
25641,8/10/2016 23:00,None,58,5,140,4,4,293.12,5.06,0,80,Rain,11,1089
1873,12/10/2012 12:00,None,92,2,40,4,4,272.41,0,0,90,Snow,20,3866
22587,4/20/2016 2:00,None,41,3,96,6,6,284.22,0,0,90,Clouds,46,275
27739,11/1/2016 3:00,None,98,4,97,7,7,283.649,0,0,0,Clear,278,320
30850,2/7/2017 17:00,None,34,7,330,5,5,267.15,0,0,90,Clouds,276,5784
5747,5/4/2013 14:00,None,87,4,90,5,5,275.66,0,0,90,Rain,256,4978
18146,9/10/2015 8:00,None,80,2,110,2,2,287.96,0,0,90,Drizzle,243,6222
8433,8/15/2013 17:00,None,72,8,140,8,8,297.15,0,0,1,Clear,295,6630
26012,8/25/2016 10:00,None,87,1,190,8,8,293.12,0,0,1,Clear,275,4895
3675,2/17/2013 7:00,None,72,0,0,6,6,256.8,0,0,90,Mist,281,962
24081,6/10/2016 7:00,None,46,2,102,9,9,294.15,0,0,0,Clear,122,6230
1610,12/1/2012 14:00,None,81,4,190,5,5,274.84,0,0,90,Haze,194,4919
17892,9/2/2015 6:00,None,52,5,253,6,6,293.54,0.42,0,90,Mist,167,5637
9639,10/24/2013 17:00,None,68,1,224,5,5,278.15,0,0,90,Clouds,80,6735
27184,10/8/2016 7:00,None,74,3,180,5,5,272.416,0,0,0,Clear,223,2222
837,11/2/2012 8:00,None,80,0,0,7,7,277.58,0,0,75,Clouds,104,5723
8534,8/20/2013 6:00,None,85,1,70,9,9,292.34,0,0,80,Clouds,39,5895
25784,8/16/2016 22:00,None,48,3,310,9,9,291.35,0,0,0,Clear,54,1718
9425,10/11/2013 14:00,None,73,1,72,1,1,295.34,0,0,24,Clouds,171,5810
15223,7/4/2014 8:00,None,88,6,170,7,7,291.61,0,0,40,Clouds,66,1766
6652,6/3/2013 22:00,None,51,2,179,6,6,287.43,0,0,1,Clear,42,1705
13849,4/22/2014 14:00,None,98,6,339,1,1,286.23,0,0,40,Clouds,293,5229
24240,6/16/2016 22:00,None,87,1,116,4,4,294,0,0,0,Clear,259,2375
9835,11/13/2013 20:00,None,68,1,302,6,6,279.03,0,0,64,Clouds,184,2846
22987,5/2/2016 17:00,None,68,5,161,2,2,291.67,0,0,20,Clouds,161,5671
26857,9/24/2016 17:00,None,81,1,258,3,3,293.84,0,0,24,Clouds,29,4448
4689,3/31/2013 16:00,None,64,3,330,3,3,283.98,0,0,1,Clear,252,4159
16244,7/4/2015 6:00,None,78,1,99,8,8,288.99,0,0,1,Fog,162,971
29705,1/2/2017 20:00,None,92,2,320,4,4,272.95,0,0,90,Mist,206,1785
9336,10/6/2013 22:00,None,92,1,302,4,4,280.64,0,0,1,Clear,103,1508
15752,7/25/2014 19:00,None,57,6,190,1,1,298.43,0,0,90,Clouds,95,3692
7215,6/25/2013 21:00,None,76,0,359,8,8,296.2,0,0,44,Rain,144,2764
24243,6/17/2016 1:00,None,52,3,180,7,7,291.05,0,0,0,Clear,288,531
32688,4/14/2017 23:00,None,87,1,140,3,3,286.88,0,0,90,Mist,177,2049
5869,5/8/2013 22:00,None,71,6,340,3,3,291.97,0,0,1,Clear,180,1869
21112,2/7/2016 0:00,None,69,3,218,6,6,274.48,0,0,1,Clear,271,1254
16391,7/8/2015 10:00,None,75,2,171,6,6,292.84,0,0,40,Clouds,129,4610
27654,10/28/2016 14:00,None,62,2,320,4,4,291.14,0,0,44,Clouds,150,4825
1254,11/17/2012 10:00,None,47,3,210,6,6,273.55,0,0,20,Clouds,270,4233
9265,10/4/2013 20:00,None,86,2,320,6,6,287.01,0,0,92,Clouds,155,3631
10223,11/29/2013 20:00,None,85,1,302,3,3,271.61,0,0,90,Clouds,100,3487
9825,11/13/2013 10:00,None,68,1,302,7,7,274.24,0,0,64,Clouds,55,4445
21198,2/10/2016 3:00,None,82,6,259,9,9,257.35,0,0,1,Clear,175,337
30972,2/12/2017 10:00,None,28,2,100,7,7,272.42,0,0,1,Clear,291,3517
25014,7/17/2016 12:00,None,94,3,260,1,1,294.595,0,0,36,Rain,27,4088
5736,5/4/2013 8:00,None,82,4,95,6,6,273.55,0,0,90,Fog,16,3400
33192,4/30/2017 7:00,None,90,4,317,9,9,278.87,0,0,90,Clouds,111,1331
520,10/23/2012 7:00,None,71,1,310,6,6,281.85,0,0,40,Clouds,56,6083
21314,2/15/2016 21:00,None,81,4,260,9,9,272.51,0,0,90,Mist,257,2147
28673,11/30/2016 6:00,None,92,6,340,3,3,274.82,0,0,90,Drizzle,126,5425
7996,7/28/2013 10:00,None,86,2,110,7,7,288.07,0,0,0,Clear,283,3336
18703,10/1/2015 1:00,None,80,8,305,3,3,278.85,0,0,1,Clear,134,380
30759,2/4/2017 11:00,None,55,2,110,9,9,270.95,0,0,90,Clouds,196,4480
12708,3/5/2014 23:00,None,55,9,310,7,7,263.39,0,0,20,Clouds,65,1445
2017,12/15/2012 6:00,None,85,5,40,9,9,264.25,0,0,20,Mist,238,1104
8337,8/11/2013 6:00,None,38,1,193,8,8,286.34,0,0,0,Clear,105,830
11329,1/9/2014 8:00,None,68,5,290,4,4,257.43,0,0,64,Clouds,108,5778
10039,11/21/2013 20:00,None,40,4,310,7,7,269.15,0,0,90,Clouds,125,2713
14284,5/12/2014 21:00,None,87,5,100,5,5,282.88,0.91,0,90,Rain,211,2331
30891,2/9/2017 10:00,None,45,5,270,9,9,258.22,0,0,1,Clear,90,4527
26412,9/7/2016 6:00,None,55,2,310,8,8,293.33,0,0,90,Rain,55,5530
3153,1/24/2013 16:00,None,58,3,120,9,9,259.62,0,0,40,Clouds,177,6661
3300,2/2/2013 11:00,None,41,5,320,9,9,250.41,0,0,3,Clear,85,4420
12508,2/25/2014 10:00,None,67,5,160,6,6,255.26,0,0,1,Clear,174,4317
1718,12/5/2012 1:00,None,91,1,210,6,6,278.44,0,0,1,Clear,45,381
17560,8/19/2015 17:00,None,95,3,293,9,9,289.57,0.3,0,90,Rain,48,6216
27594,10/26/2016 2:00,None,74,3,120,6,6,280.151,0,0,92,Rain,155,223
31949,3/22/2017 20:00,None,64,3,320,3,3,275.72,0,0,90,Clouds,96,2903
22529,4/18/2016 3:00,None,61,1,77,1,1,290.94,0,0,1,Clear,71,299
11643,1/21/2014 9:00,None,70,3,170,3,3,247.15,0,0,1,Clear,214,4642
9643,10/25/2013 8:00,None,68,1,227,1,1,271.75,0,0,20,Clouds,249,5811
14456,5/19/2014 14:00,None,57,3,190,1,1,284.3,7.02,0,90,Thunderstorm,44,4922
17309,8/12/2015 4:00,None,82,2,261,3,3,288.39,0,0,1,Clear,18,863
20287,12/29/2015 8:00,None,94,2,278,7,7,269.4,0,0.1,75,Mist,27,2979
23478,5/20/2016 0:00,None,68,6,155,9,9,287.85,0,0,40,Clouds,258,750
15031,6/9/2014 2:00,None,95,7,130,4,4,287.92,0,0,92,Clouds,52,315
4883,4/8/2013 7:00,None,87,7,150,9,9,275.06,0,0,90,Clouds,92,6971
1377,11/22/2012 7:00,None,62,4,260,3,3,279.66,0,0,75,Clouds,178,1094
31063,2/16/2017 14:00,None,38,3,150,8,8,279.555,0,0,76,Clouds,292,5365
8805,9/6/2013 14:00,None,96,1,63,1,1,305.15,0,0,1,Clear,35,5770
25650,8/11/2016 8:00,None,78,2,140,1,1,293.02,0,0,32,Rain,174,5568
26996,9/30/2016 11:00,None,100,4,190,6,6,286.93,0,0,0,Clear,146,4607
31097,2/18/2017 0:00,None,81,5,20,2,2,276.608,0,0,0,Clear,53,1230
4015,3/2/2013 11:00,None,66,4,244,1,1,269.6,0,0,90,Clouds,104,4747
10054,11/22/2013 11:00,None,84,2,170,9,9,270.83,0,0,1,Clear,237,5153
1925,12/11/2012 18:00,None,92,3,190,1,1,257.81,0,0,40,Clouds,173,4415
12768,3/8/2014 11:00,None,73,7,160,3,3,268.15,0,0,20,Clouds,299,4967
21346,2/17/2016 1:00,None,57,6,254,4,4,262.8,0,0,1,Clear,27,368
8780,9/4/2013 21:00,None,61,1,261,1,1,294.67,0,0,80,Clouds,127,2536
2430,12/27/2012 21:00,None,55,5,250,6,6,260.84,0,0,40,Clouds,87,2134
13984,4/28/2014 5:00,None,47,5,90,9,9,279.21,0.89,0,90,Rain,284,2647
7885,7/23/2013 15:00,None,52,8,195,4,4,301.91,0,0,0,Clear,112,6068
8183,8/4/2013 16:00,None,84,1,206,4,4,297.38,0,0,44,Clouds,297,4392
28652,11/29/2016 23:00,None,86,1,9,2,2,275.28,0,0,90,Drizzle,241,804
22054,3/26/2016 21:00,None,94,2,87,3,3,278.6,0,0,90,Rain,78,2710
15951,8/6/2014 20:00,None,74,4,185,2,2,298.15,0,0,75,Clouds,158,3255
5213,4/17/2013 19:00,None,66,2,0,8,8,278.92,0,0,75,Clouds,127,3209
10424,12/4/2013 20:00,None,68,1,302,3,3,268.61,0,0,90,Clouds,12,1953
7827,7/21/2013 9:00,None,54,1,353,8,8,292.94,0,0,0,Clear,55,2572
5850,5/8/2013 3:00,None,82,0,0,1,1,285.39,0,0,1,Clear,41,373
18514,9/23/2015 18:00,None,86,5,325,1,1,292.82,0.51,0,90,Drizzle,207,4634
15510,7/15/2014 1:00,None,52,3,322,1,1,286.65,0,0,75,Clouds,142,386
31564,3/7/2017 13:00,None,25,2,270,6,6,280.08,0,0,75,Clouds,70,4801
16690,7/19/2015 5:00,None,73,1,136,7,7,289.59,0,0,1,Clear,108,500
13355,4/1/2014 23:00,None,22,6,270,5,5,270.96,0,0,40,Clouds,87,987
11818,1/27/2014 19:00,None,65,5,320,6,6,249.64,0,0,1,Clear,228,2305
21869,3/17/2016 12:00,None,76,5,323,5,5,277.38,0,0,90,Snow,131,5142
21526,2/27/2016 5:00,None,45,5,347,5,5,274.36,0,0,1,Clear,268,686
32055,3/25/2017 17:00,None,93,2,295,5,5,279.22,0,0,90,Clouds,252,4772
9492,10/15/2013 21:00,None,87,4,299,8,8,282.2,0.34,0,92,Rain,256,2486
4220,3/10/2013 19:00,None,73,3,330,6,6,275.36,0,0,90,Rain,19,2743
24544,6/29/2016 11:00,None,68,2,290,3,3,295.92,0,0,75,Clouds,19,4573
24823,7/10/2016 1:00,None,39,1,220,6,6,294.52,0,0,75,Clouds,94,1070
12015,2/5/2014 0:00,None,71,4,290,6,6,255.94,0,0,90,Clouds,16,488
14643,5/25/2014 22:00,None,63,3,252,7,7,295.08,0,0,75,Clouds,248,2143
27199,10/8/2016 22:00,None,38,6,180,6,6,275.216,0,0,0,Clear,181,4016
5761,5/4/2013 18:00,None,93,3,80,4,4,275.36,0,0,90,Drizzle,221,4431
4824,4/6/2013 13:00,None,92,7,320,2,2,278.18,0,0,90,Clouds,32,5007
11544,1/17/2014 3:00,None,68,6,311,1,1,258.96,0,0,90,Clouds,132,395
15272,7/6/2014 7:00,None,59,6,220,3,3,294.8,0.9,0,90,Rain,191,954
6262,5/21/2013 23:00,None,76,3,40,8,8,290.39,0,0,90,Thunderstorm,223,1016
20407,1/4/2016 10:00,None,68,8,323,8,8,263.24,0,0,1,Snow,63,4057
30100,1/16/2017 11:00,None,77,4,170,1,1,266.48,0,0,75,Mist,102,4145
16046,6/27/2015 10:00,None,64,1,60,6,6,295.81,0,0,1,Clear,105,3907
14262,5/12/2014 10:00,None,51,7,190,9,9,287.48,1.78,0,80,Rain,84,4385
28679,11/30/2016 8:00,None,75,6,329,4,4,274.95,0,0,90,Drizzle,274,5681
9564,10/19/2013 1:00,None,57,9,159,5,5,278.11,0,0,0,Clear,198,829
27955,11/9/2016 20:00,None,80,1,139,2,2,283.75,0,0,1,Clear,21,2427
14660,5/26/2014 15:00,None,83,3,138,2,2,300.96,0,0,75,Clouds,174,3654
26035,8/26/2016 8:00,None,72,3,170,9,9,287.46,0,0,1,Mist,179,5732
7300,6/29/2013 11:00,None,82,2,301,3,3,294.85,0,0,36,Clouds,188,4461
12888,3/13/2014 12:00,None,71,6,330,3,3,278.01,0,0,1,Clear,256,5104
26526,9/11/2016 8:00,None,50,3,130,9,9,287.92,0,0,1,Clear,292,2265
5701,5/3/2013 1:00,None,71,5,120,2,2,277.22,0,0,90,Rain,218,396
27753,11/1/2016 17:00,None,92,2,197,8,8,289.02,0,0,1,Clear,170,5926
14826,6/2/2014 0:00,None,75,1,148,1,1,291.55,0.25,0,48,Drizzle,99,616
30741,2/3/2017 17:00,None,68,4,350,6,6,267.96,0,0,5,Clear,187,6045
31424,3/2/2017 3:00,None,48,1,0,7,7,266.53,0,0,1,Clear,198,342
32745,4/15/2017 21:00,None,29,7,270,8,8,286.08,0,0,40,Thunderstorm,20,2704
18739,10/2/2015 21:00,None,65,1,186,7,7,283.68,0,0,5,Clear,140,2946
28620,11/29/2016 2:00,None,94,2,124,3,3,275.46,0,0,90,Mist,291,233
23702,5/27/2016 21:00,None,57,4,329,9,9,290.26,0,0,75,Clouds,280,2901
12099,2/8/2014 12:00,None,92,6,150,5,5,260.9,0,0,90,Clouds,143,4694
23735,5/28/2016 16:00,None,66,3,105,7,7,290.83,0.51,0,90,Mist,79,3941
23629,5/25/2016 18:00,None,60,3,126,7,7,296.5,0,0,75,Clouds,186,4603
9161,9/27/2013 21:00,None,92,1,158,6,6,298.4,0,0,1,Clear,243,3132
12321,2/17/2014 18:00,None,61,8,240,3,3,269.52,0,0,40,Clouds,76,3306
2371,12/25/2012 10:00,None,85,6,150,6,6,263.26,0,0,75,Clouds,267,1787
24006,6/7/2016 4:00,None,65,1,310,5,5,282.82,0,0,1,Clear,160,896
11653,1/21/2014 20:00,None,50,3,170,4,4,255.7,0,0,64,Snow,280,2517
26985,9/30/2016 0:00,None,57,5,179,1,1,284.26,0,0,0,Clear,76,660
24618,7/2/2016 12:00,None,69,4,140,5,5,296.6,0,0,40,Clouds,257,3862
32998,4/24/2017 13:00,None,88,9,130,4,4,292.55,0,0,90,Clouds,124,4548
878,11/4/2012 1:00,None,70,3,200,8,8,275.6,0,0,90,Clouds,15,730
18372,9/18/2015 5:00,None,98,3,62,1,1,285.1,0,0,1,Clear,286,2807
17483,8/18/2015 11:00,None,68,4,54,6,6,290.52,2.05,0,90,Drizzle,178,4677
31747,3/14/2017 15:00,None,47,3,270,2,2,270.62,0,0,1,Clear,86,5754
14363,5/16/2014 3:00,None,33,3,344,9,9,278.23,0,0,20,Clouds,213,499
8164,8/3/2013 21:00,None,54,4,160,3,3,292.3,0,0,92,Clouds,169,2989
26659,9/16/2016 8:00,None,77,1,243,7,7,289.83,0,0,90,Clouds,93,5660
25507,8/5/2016 9:00,None,100,1,160,3,3,292.54,0,0,0,Clear,153,4510
170,10/9/2012 21:00,None,74,3,220,1,1,285.11,0,0,90,Clouds,257,2306
14799,6/1/2014 5:00,None,77,1,80,7,7,292.32,2.1,0,90,Thunderstorm,284,709
1010,11/8/2012 12:00,None,70,6,289,6,6,279.86,0,0,90,Clouds,265,5246
32355,4/3/2017 22:00,None,55,5,210,8,8,282.55,0,0,75,Rain,19,1527
17866,8/31/2015 17:00,None,66,2,2,9,9,301.77,0,0,1,Clear,257,5992
31088,2/17/2017 15:00,None,43,7,60,3,3,288.567,0,0,0,Clear,134,5955
10446,12/5/2013 19:00,None,68,1,302,3,3,256.72,0,0,64,Clouds,160,3172
28487,11/26/2016 8:00,None,85,3,230,4,4,272.55,0,0,1,Mist,247,1883
32589,4/12/2017 2:00,None,73,3,302,3,3,276.22,0,0,1,Clear,238,262
21898,3/18/2016 17:00,None,33,9,209,4,4,274.75,0,0,90,Snow,79,5954
20393,1/3/2016 22:00,None,93,2,257,9,9,267.3,0,0,1,Clear,125,1415
9174,9/28/2013 10:00,None,66,3,312,3,3,291.98,0,0,90,Mist,158,4621
1315,11/20/2012 0:00,None,78,3,330,5,5,282.09,0,0,75,Clouds,85,504
29116,12/14/2016 5:00,None,73,6,180,7,7,260.09,0,0,1,Clear,62,2781
12877,3/13/2014 1:00,None,74,8,320,1,1,266.52,0,0,20,Clouds,162,373
26453,9/8/2016 14:00,None,72,5,280,7,7,296.85,0,0,1,Clear,124,4926
2960,1/15/2013 22:00,None,85,6,294,3,3,260.66,0,0,20,Clouds,287,1433
16062,6/28/2015 1:00,None,44,2,300,3,3,291.52,1.49,0,90,Rain,189,816
10401,12/4/2013 10:00,None,72,2,90,5,5,271.45,1.52,0,90,Mist,157,3869
28296,11/22/2016 0:00,None,73,7,260,3,3,273.59,0,0,1,Clear,129,460
28853,12/5/2016 16:00,None,64,5,310,1,1,276.48,0,0,75,Clouds,214,6338
20297,12/29/2015 20:00,None,93,4,60,4,4,267.37,0,0,90,Clouds,179,2251
24575,6/30/2016 17:00,None,68,2,220,9,9,298.08,0.25,0,40,Rain,93,5466
18938,10/11/2015 16:00,None,93,3,160,2,2,301.73,0,0,1,Clear,18,2855
3134,1/23/2013 19:00,None,79,3,350,9,9,255.85,0,0,90,Clouds,133,3062
5589,4/29/2013 1:00,None,100,2,60,9,9,287.77,0,0,1,Clear,107,383
12449,2/23/2014 2:00,None,77,4,140,9,9,257.64,0,0,1,Clear,228,570
24989,7/16/2016 11:00,None,78,3,150,9,9,294.478,0,0,0,Clear,47,3947
4736,4/2/2013 18:00,None,64,6,240,2,2,273.64,0,0,1,Clear,81,4692
14331,5/14/2014 19:00,None,68,5,319,9,9,286.26,0,0,8,Clear,94,3679
21520,2/26/2016 22:00,None,52,7,354,2,2,275.15,0,0,1,Clear,88,3075
22207,4/3/2016 4:00,None,31,5,199,7,7,272.43,0,0,1,Clear,211,452
1190,11/14/2012 17:00,None,53,3,150,4,4,276.5,0,0,75,Clouds,94,6968
12353,2/19/2014 2:00,None,57,2,140,2,2,268.77,0,0,1,Clear,296,259
9182,9/28/2013 19:00,None,74,3,259,7,7,286.15,0,0,1,Clear,286,3615
10111,11/24/2013 20:00,None,43,5,360,4,4,271.83,0,0,1,Clear,218,2658
19961,12/13/2015 2:00,None,59,1,302,9,9,277.01,0,0,90,Mist,258,611
16624,7/16/2015 22:00,None,95,1,239,4,4,292.42,0,0,90,Drizzle,272,2187
16178,7/1/2015 22:00,None,68,2,30,7,7,289.67,0,0,1,Clear,161,2356
33331,5/3/2017 12:00,None,74,4,200,4,4,288.72,0,0,90,Clouds,150,5035
14110,5/8/2014 5:00,None,100,2,320,6,6,284.29,0,0,1,Haze,237,2800
7287,6/28/2013 22:00,None,86,1,208,2,2,297.18,0,0,0,Clear,209,3000
3951,2/27/2013 12:00,None,63,1,220,1,1,272.63,0,0,75,Haze,102,4965
25185,7/23/2016 17:00,None,83,2,130,6,6,295.54,0.51,0,90,Mist,264,5
31730,3/13/2017 22:00,None,42,4,250,7,7,264.29,0,0,1,Clear,276,1601
23607,5/25/2016 1:00,None,90,5,71,8,8,290.84,0,0,40,Clouds,228,454
19345,11/6/2015 3:00,None,86,8,339,6,6,278.42,0,0,90,Clouds,137,393
28693,11/30/2016 13:00,None,64,5,315,6,6,276.62,0,0,90,Rain,138,4546
10503,12/8/2013 7:00,None,73,1,302,5,5,256.21,0,0,64,Snow,105,981
18185,9/11/2015 22:00,None,65,7,297,3,3,282.67,0,0,1,Clear,98,2209
21071,2/5/2016 17:00,None,65,3,346,3,3,270.08,0,0,90,Snow,198,6303
21504,2/25/2016 20:00,None,68,2,126,5,5,271.88,0,0,90,Clouds,270,3140
27809,11/3/2016 23:00,None,86,2,220,8,8,278.29,0,0,1,Clear,138,1116
13416,4/4/2014 13:00,None,93,5,330,9,9,274.89,1.11,0,90,Rain,19,4124
11863,1/29/2014 16:00,None,46,6,230,9,9,270.02,0,0,75,Clouds,292,6285
2213,12/19/2012 19:00,None,66,4,300,8,8,269.21,0,0,90,Haze,260,3353
10242,11/30/2013 15:00,None,68,1,302,6,6,277.09,0,0,64,Clouds,196,4846
641,10/26/2012 3:00,None,69,2,240,9,9,279.54,0,0,90,Drizzle,221,380
8982,9/16/2013 19:00,None,49,3,140,9,9,287.13,0,0,1,Clear,89,3354
3755,2/20/2013 20:00,None,79,4,360,6,6,257.06,0,0,1,Clear,16,2987
10005,11/20/2013 14:00,None,79,3,310,2,2,279.66,0,0,90,Clouds,141,5319
27872,11/6/2016 10:00,None,97,1,293,9,9,287.83,0,0,1,Clear,114,4093
9940,11/17/2013 17:00,None,61,3,130,4,4,275.64,0,0,90,Clouds,292,4206
9396,10/10/2013 6:00,None,66,4,162,4,4,284.89,0,0,1,Clear,14,5885
8688,8/28/2013 2:00,None,68,6,140,9,9,300.1,0,0,8,Clear,132,318
1771,12/7/2012 6:00,None,51,3,200,1,1,280.17,0,0,90,Drizzle,42,5555
5682,5/2/2013 12:00,None,93,0,0,6,6,275.31,0,0,90,Rain,299,5133
5507,4/25/2013 17:00,None,87,6,90,8,8,281.36,0,0,90,Clouds,110,6598
25493,8/4/2016 19:00,None,88,1,155,2,2,297.7,0,0,0,Clear,296,3089
4249,3/11/2013 18:00,None,85,2,310,5,5,273.29,0,0,90,Clouds,262,4182
2064,12/16/2012 9:00,None,84,3,330,1,1,275.03,0,0,90,Drizzle,125,2300
26342,9/5/2016 15:00,None,76,3,80,7,7,297.99,0,0,75,Clouds,60,3946
13704,4/16/2014 13:00,None,93,1,270,9,9,274.54,0.27,0,90,Rain,257,4827
19303,11/3/2015 6:00,None,96,3,167,3,3,279.08,0,0,1,Mist,51,6110
16097,6/29/2015 3:00,None,76,1,172,4,4,289.88,0,0,1,Mist,196,326
10791,12/19/2013 8:00,None,78,4,170,9,9,264.36,0,0,64,Clouds,107,5768
6610,6/2/2013 6:00,None,32,3,70,7,7,286.34,0,0,90,Clouds,84,947
7259,6/27/2013 17:00,None,41,2,176,2,2,302.61,0,0,12,Rain,82,5920
13618,4/12/2014 23:00,None,36,12,320,4,4,280.74,0,0,90,Clouds,214,2094
27025,10/1/2016 16:00,None,75,4,250,5,5,298.03,0,0,0,Clear,205,4109
30984,2/12/2017 22:00,None,46,4,160,3,3,271.84,0,0,1,Clear,116,1723
82,10/6/2012 1:00,None,23,5,160,4,4,278.55,0,0,90,Clouds,219,718
1017,11/8/2012 19:00,None,79,5,270,6,6,277.79,0,0,40,Clouds,103,3326
5525,4/26/2013 10:00,None,100,3,120,9,9,275.6,0,0,75,Clouds,251,5217
12427,2/22/2014 4:00,None,69,2,320,4,4,259.02,0,0,1,Clear,46,327
11742,1/25/2014 4:00,None,83,1,292,6,6,260.91,0,0,64,Clouds,172,392
5573,4/28/2013 9:00,None,64,6,150,3,3,284.48,0,0,40,Clouds,254,3076
28771,12/3/2016 3:00,None,78,3,198,8,8,271.9,0,0,90,Clouds,265,402
5978,5/12/2013 22:00,None,100,2,339,3,3,280.16,0,0,1,Clear,219,1581
26315,9/4/2016 22:00,None,44,3,80,4,4,294.43,0,0,90,Thunderstorm,166,2083
8544,8/20/2013 16:00,None,82,3,101,1,1,302.99,0,0,0,Clear,223,6523
31817,3/17/2017 8:00,None,43,3,150,5,5,272.68,0,0,90,Mist,248,5538
14277,5/12/2014 18:00,None,51,6,140,2,2,284.68,0.43,0,90,Rain,54,4298
26594,9/14/2016 1:00,None,77,3,263,7,7,284.95,0,0,1,Clear,142,343
24560,6/30/2016 3:00,None,41,3,280,6,6,288.38,0,0,1,Mist,190,363
12765,3/8/2014 8:00,None,68,6,170,1,1,264.14,0,0,20,Clouds,103,3358
